PC_CODE,COMMODITY,STATE,Country,UNIT,Quantity,Trade_Value_USD,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,FINLAND,KGS,31821,75388,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,FRANCE,KGS,3197093,8075468,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,GAMBIA,KGS,538,1571,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,GEORGIA,KGS,392182,531977,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,GERMANY,KGS,7143439,14306147,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,GHANA,KGS,2310,8121,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,GREECE,KGS,540168,755443,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,GUADELOUPE,KGS,25650,27987,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,GUINEA,KGS,27802,52378,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,GUYANA,KGS,42908,81299,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,HAITI,KGS,24870,43718,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,HONG KONG,KGS,204089,549898,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,HUNGARY,KGS,40512,77540,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,INDONESIA,KGS,2368579,3066542,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,IRAN,KGS,313000,398174,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,IRAQ,KGS,7718272,9835326,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,IRELAND,KGS,84753,119425,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,ISRAEL,KGS,919051,1834562,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,ITALY,KGS,1064959,2040408,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,JAMAICA,KGS,3000,36401,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,JAPAN,KGS,1702976,3734106,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,JORDAN,KGS,180950,234380,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,KENYA,KGS,494764,842147,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,KOREA RP,KGS,194728,431267,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,KUWAIT,KGS,860236,1456030,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,LATVIA,KGS,27702,58686,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,LEBANON,KGS,587261,830843,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,LIBERIA,KGS,363268,693062,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,LIBYA,KGS,742886,1493294,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,LITHUANIA,KGS,484210,647020,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,MADAGASCAR,KGS,191310,321413,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,MALAWI,KGS,559,3266,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,MALAYSIA,KGS,962041,1423636,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,MALDIVES,KGS,125047,209205,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,MALTA,KGS,3773,9729,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,MAURITIUS,KGS,621871,1025427,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,MEXICO,KGS,237895,491421,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,MONTENEGRO,KGS,500000,688244,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,MOROCCO,KGS,108256,197881,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,MOZAMBIQUE,KGS,8983,21532,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,NEPAL,KGS,226853,914521,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,NETHERLAND,KGS,2622899,4984597,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,NETHERLANDANTIL,KGS,12874,23553,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,NEW ZEALAND,KGS,2580949,5265521,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,NIGER,KGS,50,658,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,NIGERIA,KGS,1056262,1684924,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,NORWAY,KGS,47891,149490,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,OMAN,KGS,992676,1549642,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,PAKISTAN IR,KGS,3658784,3932041,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,PANAMA REPUBLIC,KGS,100118,263731,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,PAPUA N GNA,KGS,140615,314237,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,PERU,KGS,8872,38371,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,PHILIPPINES,KGS,678903,1535665,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,POLAND,KGS,946871,1464952,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,PORTUGAL,KGS,30206,67275,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,QATAR,KGS,1063230,2038071,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,REUNION,KGS,17178,39077,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,ROMANIA,KGS,2226981,3152223,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,RUSSIA,KGS,11823894,16254370,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SAUDI ARAB,KGS,8635046,13562977,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SENEGAL,KGS,19608,38010,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SERBIA,KGS,125000,173183,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SEYCHELLES,KGS,48321,78897,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SIERRA LEONE,KGS,8055,5455,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SINGAPORE,KGS,459310,860295,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SLOVENIA,KGS,21150,49295,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SOLOMON IS,KGS,30512,56722,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SOMALIA,KGS,530355,949979,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SOUTH AFRICA,KGS,4330858,8625296,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SPAIN,KGS,1696300,3413529,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SRI LANKA DSR,KGS,90921,697355,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SUDAN,KGS,251484,419183,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SURINAME,KGS,121639,273045,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SWEDEN,KGS,38229,65538,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,SWITZERLAND,KGS,36709,70127,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,TAIWAN,KGS,2536094,3593000,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,TANZANIA REP,KGS,62937,135235,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,THAILAND,KGS,186233,460393,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,TOGO,KGS,5020,25317,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,TRINIDAD,KGS,18360,36358,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,TURKEY,KGS,656156,896921,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,U ARAB EMTS,KGS,11465894,19430648,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,U K,KGS,12902689,20703680,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,U S A,KGS,11986451,26005973,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,UGANDA,KGS,1126,2529,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,UKRAINE,KGS,342200,437381,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,UZBEKISTAN,KGS,459,1974,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,VANUATU REP,KGS,64190,117488,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,VENEZUELA,KGS,236238,574995,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,VIETNAM SOC REP,KGS,129287,142385,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,YEMEN REPUBLC,KGS,227802,406698,,,
D1,PROCESSED FRUITS AND JUICES,GUJARAT,ZAMBIA,KGS,1845,10026,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,AFGHANISTAN,KGS,903100,2834639,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,AUSTRALIA,KGS,45646,101998,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,AUSTRIA,KGS,138,386,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,BAHARAIN IS,KGS,12497,23028,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,BANGLADESH PR,KGS,100,1732,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,BELGIUM,KGS,2232,3406,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,BHUTAN,KGS,18360,26647,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,BOTSWANA,KGS,20,81,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,CANADA,KGS,568855,1137401,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,CHAD,KGS,63039,159360,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,CHINA P RP,KGS,81872,190436,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,COLOMBIA,KGS,37656,88662,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,CONGO D. REP.,KGS,390855,892804,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,CYPRUS,KGS,13342,30638,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,DOMINIC REP,KGS,20088,40669,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,EL SALVADOR,KGS,37656,88617,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,ERITREA,KGS,114839,564858,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,ETHIOPIA,KGS,676531,2023158,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,FRANCE,KGS,288,925,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,GERMANY,KGS,72151,100487,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,GREECE,KGS,2328,2967,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,GUATEMALA,KGS,103113,280187,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,GUINEA,KGS,51525,42879,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,HONG KONG,KGS,18272,46828,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,INDONESIA,KGS,300,2739,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,IRAN,KGS,19000,30249,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,ISRAEL,KGS,52510,52383,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,ITALY,KGS,71301,165250,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,JAMAICA,KGS,42736,59619,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,JAPAN,KGS,111,25,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,JORDAN,KGS,11316,26912,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,KENYA,KGS,991261,2520485,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,KUWAIT,KGS,175782,167182,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,LEBANON,KGS,72960,93305,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,MADAGASCAR,KGS,126000,288368,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,MALAYSIA,KGS,65912,57544,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,MAURITIUS,KGS,2483,10774,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,MONGOLIA,KGS,11316,37193,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,MYANMAR,KGS,10046,31493,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,NEPAL,KGS,95398,421021,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,NETHERLAND,KGS,213509,283749,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,NEW ZEALAND,KGS,31206,36380,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,NIGERIA,KGS,95055,250365,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,PAKISTAN IR,KGS,319719,1175824,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,PANAMA REPUBLIC,KGS,16724,40757,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,PHILIPPINES,KGS,4400,31185,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,POLAND,KGS,71598,124707,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,QATAR,KGS,60391,248567,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,RUSSIA,KGS,168665,193626,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,SAUDI ARAB,KGS,811291,798116,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,SINGAPORE,KGS,18809,32376,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,SLOVENIA,KGS,410,2573,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,SOMALIA,KGS,299868,691752,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,SPAIN,KGS,19600,69714,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,SRI LANKA DSR,KGS,326,2012,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,SUDAN,KGS,480861,1117572,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,SWEDEN,KGS,19413,46013,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,TAIWAN,KGS,49780,72278,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,THAILAND,KGS,49207,155745,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,TIMOR-LESTE,KGS,13800,45124,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,U ARAB EMTS,KGS,239872,401001,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,U K,KGS,1049293,1414387,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,U S A,KGS,343604,606067,,,
D1,PROCESSED FRUITS AND JUICES,HARYANA,VIETNAM SOC REP,KGS,192,356,,,
D1,PROCESSED FRUITS AND JUICES,HIMACHAL PRADESH,BHUTAN,KGS,19350,10210,,,
D1,PROCESSED FRUITS AND JUICES,HIMACHAL PRADESH,CANADA,KGS,32704,37565,,,
D1,PROCESSED FRUITS AND JUICES,HIMACHAL PRADESH,ITALY,KGS,40680,59480,,,
D1,PROCESSED FRUITS AND JUICES,HIMACHAL PRADESH,NEPAL,KGS,23639,37857,,,
D1,PROCESSED FRUITS AND JUICES,HIMACHAL PRADESH,TURKEY,KGS,10000,71475,,,
D1,PROCESSED FRUITS AND JUICES,HIMACHAL PRADESH,U K,KGS,6500,14469,,,
D1,PROCESSED FRUITS AND JUICES,HIMACHAL PRADESH,U S A,KGS,18019,82493,,,
D1,PROCESSED FRUITS AND JUICES,HIMACHAL PRADESH,YEMEN REPUBLC,KGS,86260,118708,,,
D1,PROCESSED FRUITS AND JUICES,JAMMU AND KASHMIR,MALAYSIA,KGS,248,2181,,,
D1,PROCESSED FRUITS AND JUICES,JAMMU AND KASHMIR,NEPAL,KGS,28600,46665,,,
D1,PROCESSED FRUITS AND JUICES,JHARKHAND,AUSTRALIA,KGS,372,6860,,,
D1,PROCESSED FRUITS AND JUICES,JHARKHAND,BANGLADESH PR,KGS,2284000,488456,,,
D1,PROCESSED FRUITS AND JUICES,JHARKHAND,GERMANY,KGS,138,2622,,,
D1,PROCESSED FRUITS AND JUICES,JHARKHAND,JAPAN,KGS,12180,14553,,,
D1,PROCESSED FRUITS AND JUICES,JHARKHAND,NEPAL,KGS,398170,254816,,,
D1,PROCESSED FRUITS AND JUICES,JHARKHAND,NETHERLAND,KGS,24624,24897,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,ARGENTINA,KGS,31191,43077,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,ARMENIA,KGS,89253,106703,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,AUSTRALIA,KGS,11374448,14284133,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,AUSTRIA,KGS,96328,131711,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,BAHARAIN IS,KGS,189643,190291,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,BANGLADESH PR,KGS,20830,40627,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,BARBADOS,KGS,34400,50083,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,BELARUS,KGS,75381,71851,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,BELGIUM,KGS,2819158,3521243,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,BHUTAN,KGS,22788,24866,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,BOTSWANA,KGS,10,510,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,BRAZIL,KGS,646455,739285,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,BULGARIA,KGS,44750,53961,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,CAMBODIA,KGS,22141,22898,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,CANADA,KGS,10620321,11111504,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,CAYMAN IS,KGS,2319,33962,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,CHILE,KGS,694005,973982,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,CHINA P RP,KGS,274882,343579,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,COSTA RICA,KGS,41654,46572,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,CROATIA,KGS,13068,22432,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,CYPRUS,KGS,125544,137092,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,CZECH REPUBLIC,KGS,13464,21899,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,DENMARK,KGS,333569,338670,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,EGYPT A RP,KGS,117737,90494,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,ESTONIA,KGS,123895,134918,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,FIJI IS,KGS,11940,13980,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,FINLAND,KGS,39046,63512,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,FRANCE,KGS,9273249,12742642,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,GEORGIA,KGS,798949,1021752,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,GERMANY,KGS,27877108,32326337,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,GREECE,KGS,138828,142927,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,HONG KONG,KGS,20182,34326,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,HUNGARY,KGS,193564,251712,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,INDONESIA,KGS,985415,889062,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,IRAN,KGS,43375,59224,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,IRAQ,KGS,942212,1282022,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,IRELAND,KGS,495486,605682,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,ISRAEL,KGS,1639345,2009544,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,ITALY,KGS,927514,1400985,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,JAPAN,KGS,1680807,3066622,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,JORDAN,KGS,867658,861017,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,KAZAKHSTAN,KGS,393649,467239,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,KENYA,KGS,26,637,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,KOREA RP,KGS,569189,814943,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,KUWAIT,KGS,801246,711660,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,LEBANON,KGS,28800,51194,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,LITHUANIA,KGS,160020,219342,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,MALAWI,KGS,5500,13728,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,MALAYSIA,KGS,405961,373399,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,MALDIVES,KGS,21292,64835,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,MALI,KGS,27720,43316,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,MARTINIQUE,KGS,24640,40869,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,MAURITIUS,KGS,33113,41938,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,MEXICO,KGS,79844,90215,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,MONGOLIA,KGS,1986,5195,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,MOROCCO,KGS,24000,21621,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,NEPAL,KGS,674446,656239,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,NETHERLAND,KGS,17123861,22482627,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,NEW ZEALAND,KGS,2326713,2664196,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,NIGERIA,KGS,25738,29665,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,NORWAY,KGS,23000,23924,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,OMAN,KGS,175595,185838,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,PARAGUAY,KGS,75101,85259,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,PERU,KGS,16241,21288,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,PHILIPPINES,KGS,229302,278082,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,POLAND,KGS,6172312,7336315,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,PUERTO RICO,KGS,51313,56138,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,QATAR,KGS,126209,181534,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,ROMANIA,KGS,65887,82680,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,RUSSIA,KGS,7925056,8025957,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,SAUDI ARAB,KGS,4223862,4391167,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,SENEGAL,KGS,407300,625529,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,SEYCHELLES,KGS,3775,3352,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,SINGAPORE,KGS,477180,509162,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,SLOVENIA,KGS,706253,968534,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,SOUTH AFRICA,KGS,167281,175973,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,SPAIN,KGS,5969160,7430343,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,SRI LANKA DSR,KGS,31482,63369,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,SWEDEN,KGS,502590,553532,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,SWITZERLAND,KGS,588603,1536759,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,TAIWAN,KGS,177800,200538,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,THAILAND,KGS,63131,87094,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,TURKEY,KGS,135075,184887,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,U ARAB EMTS,KGS,3647810,3326338,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,U K,KGS,8551581,11326589,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,U S A,KGS,33729015,41755806,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,UKRAINE,KGS,144403,131413,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,VIETNAM SOC REP,KGS,4300,4297,,,
D1,PROCESSED FRUITS AND JUICES,KARNATAKA,YEMEN REPUBLC,KGS,219105,205072,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,AUSTRALIA,KGS,747594,2613811,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,AUSTRIA,KGS,3178,17198,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,BAHARAIN IS,KGS,261346,474903,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,BELGIUM,KGS,1200,9513,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,BHUTAN,KGS,1160,6040,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,BOTSWANA,KGS,7291,33154,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,BRUNEI,KGS,576,1474,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,CANADA,KGS,373583,1535003,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,CHINA P RP,KGS,3,24,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,ECUADOR,KGS,25,1426,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,EGYPT A RP,KGS,3107,25573,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,FINLAND,KGS,1262,2482,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,FRANCE,KGS,17730,58309,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,GEORGIA,KGS,4055,22124,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,GERMANY,KGS,28818,108653,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,GUYANA,KGS,15,24,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,HONG KONG,KGS,756,7533,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,INDONESIA,KGS,10005,58856,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,IRELAND,KGS,337494,1126415,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,ITALY,KGS,5784,23336,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,JORDAN,KGS,10,27,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,KAZAKHSTAN,KGS,316,482,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,KIRIBATI REP,KGS,3301,11785,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,KUWAIT,KGS,632925,1513103,,,
D1,PROCESSED FRUITS AND JUICES,KERALA,MALAYSIA,KGS,142538,910966,,,
